DatumZeit,LinkKasse,LinkArtikel,Anzahl
2017-05-06,32,1570,25.0
2017-05-06,32,1939,13.0
2017-05-06,32,2054,19.0
2017-05-06,32,2057,37.0
2017-05-07,32,1216,692.0
2017-05-07,32,1218,539.0
2017-05-07,32,1219,121.0
2017-05-07,32,1221,70.0
2017-05-07,32,1222,60.0
2017-05-07,32,1224,49.0
2017-05-07,32,1570,23.0
2017-05-07,32,1939,17.0
2017-05-07,32,2054,43.0
2017-05-07,32,2057,81.0
2017-05-08,32,1216,317.0
2017-05-08,32,1218,195.0
2017-05-08,32,1219,18.0
2017-05-08,32,1221,22.0
2017-05-08,32,1222,7.0
2017-05-08,32,1224,7.0
2017-05-08,32,1570,15.0
2017-05-08,32,1939,7.0
2017-05-08,32,2054,18.0
2017-05-08,32,2057,11.0
2017-05-09,32,1216,293.0
2017-05-09,32,1218,207.0
2017-05-09,32,1219,28.0
2017-05-09,32,1221,32.0
2017-05-09,32,1222,11.0
2017-05-09,32,1224,13.0
2017-05-09,32,1570,19.0
2017-05-09,32,1939,14.0
2017-05-09,32,2054,17.0
2017-05-09,32,2057,12.0
2017-05-10,32,1216,356.0
2017-05-10,32,1218,217.0
2017-05-10,32,1219,20.0
2017-05-10,32,1221,16.0
2017-05-10,32,1222,11.0
2017-05-10,32,1224,7.0
2017-05-10,32,1570,30.0
2017-05-10,32,1939,12.0
2017-05-10,32,2054,15.0
2017-05-10,32,2057,11.0
2017-05-11,32,1216,369.0
2017-05-11,32,1218,230.0
2017-05-11,32,1219,18.0
2017-05-11,32,1221,26.0
2017-05-11,32,1222,10.0
2017-05-11,32,1224,15.0
2017-05-11,32,1570,30.0
2017-05-11,32,1939,13.0
2017-05-11,32,2054,15.0
2017-05-11,32,2057,16.0
2017-05-12,32,1216,394.0
2017-05-12,32,1218,244.0
2017-05-12,32,1219,21.0
2017-05-12,32,1221,22.0
2017-05-12,32,1222,14.0
2017-05-12,32,1224,13.0
2017-05-12,32,1570,28.0
2017-05-12,32,1939,17.0
2017-05-12,32,2054,19.0
2017-05-12,32,2057,15.0
2017-05-13,32,1216,657.0
2017-05-13,32,1218,467.0
2017-05-13,32,1219,87.0
2017-05-13,32,1221,75.0
2017-05-13,32,1222,62.0
2017-05-13,32,1224,32.0
2017-05-13,32,1570,26.0
2017-05-13,32,1939,21.0
2017-05-13,32,2054,14.0
2017-05-13,32,2057,45.0
2017-05-14,32,1216,780.0
2017-05-14,32,1218,833.0
2017-05-14,32,1219,124.0
2017-05-14,32,1221,64.0
2017-05-14,32,1222,79.0
2017-05-14,32,1224,56.0
2017-05-14,32,1570,36.0
2017-05-14,32,1939,23.0
2017-05-14,32,2054,30.0
2017-05-14,32,2057,99.0
2017-05-15,32,1216,330.0
2017-05-15,32,1218,269.0
2017-05-15,32,1219,21.0
2017-05-15,32,1221,25.0
2017-05-15,32,1222,15.0
2017-05-15,32,1224,15.0
2017-05-15,32,1570,24.0
2017-05-15,32,1939,12.0
2017-05-15,32,2054,15.0
2017-05-15,32,2057,13.0
2017-05-16,32,1216,344.0
2017-05-16,32,1218,250.0
2017-05-16,32,1219,14.0
2017-05-16,32,1221,32.0
2017-05-16,32,1222,9.0
2017-05-16,32,1224,16.0
2017-05-16,32,1570,29.0
2017-05-16,32,1939,22.0
2017-05-16,32,2054,15.0
2017-05-16,32,2057,9.0
2017-05-17,32,1216,353.0
2017-05-17,32,1218,232.0
2017-05-17,32,1219,13.0
2017-05-17,32,1221,30.0
2017-05-17,32,1222,9.0
2017-05-17,32,1224,14.0
2017-05-17,32,1570,30.0
2017-05-17,32,1939,12.0
2017-05-17,32,2054,16.0
2017-05-17,32,2057,12.0
2017-05-18,32,1216,332.0
2017-05-18,32,1218,217.0
2017-05-18,32,1219,21.0
2017-05-18,32,1221,27.0
2017-05-18,32,1222,10.0
2017-05-18,32,1224,19.0
2017-05-18,32,1570,27.0
2017-05-18,32,1939,8.0
2017-05-18,32,2054,26.0
2017-05-18,32,2057,17.0
2017-05-19,32,1216,382.0
2017-05-19,32,1218,226.0
2017-05-19,32,1219,19.0
2017-05-19,32,1221,34.0
2017-05-19,32,1222,12.0
2017-05-19,32,1224,9.0
2017-05-19,32,1570,25.0
2017-05-19,32,1939,19.0
2017-05-19,32,2054,17.0
2017-05-19,32,2057,17.0
2017-05-20,32,1216,618.0
2017-05-20,32,1218,402.0
2017-05-20,32,1219,90.0
2017-05-20,32,1221,80.0
2017-05-20,32,1222,54.0
2017-05-20,32,1224,27.0
2017-05-20,32,1570,29.0
2017-05-20,32,1939,20.0
2017-05-20,32,2054,20.0
2017-05-20,32,2057,60.0
2017-05-21,32,1216,667.0
2017-05-21,32,1218,593.0
2017-05-21,32,1219,136.0
2017-05-21,32,1221,86.0
2017-05-21,32,1222,68.0
2017-05-21,32,1224,47.0
2017-05-21,32,1570,34.0
2017-05-21,32,1939,20.0
2017-05-21,32,2054,25.0
2017-05-21,32,2057,69.0
2017-05-22,32,1216,325.0
2017-05-22,32,1218,247.0
2017-05-22,32,1219,13.0
2017-05-22,32,1221,23.0
2017-05-22,32,1222,8.0
2017-05-22,32,1224,11.0
2017-05-22,32,1570,19.0
2017-05-22,32,1939,11.0
2017-05-22,32,2054,19.0
2017-05-22,32,2057,15.0
2017-05-23,32,1216,316.0
2017-05-23,32,1218,204.0
2017-05-23,32,1219,23.0
2017-05-23,32,1221,17.0
2017-05-23,32,1222,13.0
2017-05-23,32,1224,15.0
2017-05-23,32,1570,27.0
2017-05-23,32,1939,18.0
2017-05-23,32,2054,8.0
2017-05-23,32,2057,20.0
2017-05-24,32,1216,347.0
2017-05-24,32,1218,252.0
2017-05-24,32,1219,30.0
2017-05-24,32,1221,35.0
2017-05-24,32,1222,13.0
2017-05-24,32,1224,16.0
2017-05-24,32,1570,28.0
2017-05-24,32,1939,15.0
2017-05-24,32,2054,16.0
2017-05-24,32,2057,12.0
2017-05-25,32,1216,804.0
2017-05-25,32,1218,671.0
2017-05-25,32,1219,127.0
2017-05-25,32,1221,108.0
2017-05-25,32,1222,70.0
2017-05-25,32,1224,57.0
2017-05-25,32,1570,46.0
2017-05-25,32,1939,24.0
2017-05-25,32,2054,40.0
2017-05-25,32,2057,83.0
2017-05-26,32,1216,458.0
2017-05-26,32,1218,287.0
2017-05-26,32,1219,30.0
2017-05-26,32,1221,31.0
2017-05-26,32,1222,11.0
2017-05-26,32,1224,15.0
2017-05-26,32,1570,26.0
2017-05-26,32,1939,14.0
2017-05-26,32,2054,18.0
2017-05-26,32,2057,17.0
2017-05-27,32,1216,517.0
2017-05-27,32,1218,408.0
2017-05-27,32,1219,85.0
2017-05-27,32,1221,74.0
2017-05-27,32,1222,45.0
2017-05-27,32,1224,15.0
2017-05-27,32,1570,29.0
2017-05-27,32,1939,10.0
2017-05-27,32,2054,18.0
2017-05-27,32,2057,47.0
2017-05-28,32,1216,636.0
2017-05-28,32,1218,569.0
2017-05-28,32,1219,111.0
2017-05-28,32,1221,99.0
2017-05-28,32,1222,53.0
2017-05-28,32,1224,46.0
2017-05-28,32,1570,23.0
2017-05-28,32,1939,12.0
2017-05-28,32,2054,25.0
2017-05-28,32,2057,73.0
2017-05-29,32,1216,290.0
2017-05-29,32,1218,256.0
2017-05-29,32,1219,19.0
2017-05-29,32,1221,27.0
2017-05-29,32,1222,11.0
2017-05-29,32,1224,8.0
2017-05-29,32,1570,25.0
2017-05-29,32,1939,4.0
2017-05-29,32,2054,13.0
2017-05-29,32,2057,12.0
2017-05-30,32,1216,270.0
2017-05-30,32,1218,175.0
2017-05-30,32,1219,22.0
2017-05-30,32,1221,32.0
2017-05-30,32,1222,13.0
2017-05-30,32,1224,15.0
2017-05-30,32,1570,26.0
2017-05-30,32,1939,6.0
2017-05-30,32,2054,14.0
2017-05-30,32,2057,11.0
2017-05-31,32,1216,287.0
2017-05-31,32,1218,179.0
2017-05-31,32,1219,19.0
2017-05-31,32,1221,27.0
2017-05-31,32,1222,10.0
2017-05-31,32,1224,15.0
2017-05-31,32,1570,22.0
2017-05-31,32,1939,6.0
2017-05-31,32,2054,15.0
2017-05-31,32,2057,11.0
2017-06-01,32,1216,287.0
2017-06-01,32,1218,233.0
2017-06-01,32,1219,21.0
2017-06-01,32,1221,30.0
2017-06-01,32,1222,7.0
2017-06-01,32,1224,14.0
2017-06-01,32,1570,19.0
2017-06-01,32,1939,13.0
2017-06-01,32,2054,18.0
2017-06-01,32,2057,11.0
2017-06-02,32,1216,372.0
2017-06-02,32,1218,265.0
2017-06-02,32,1219,29.0
2017-06-02,32,1221,33.0
2017-06-02,32,1222,17.0
2017-06-02,32,1224,15.0
2017-06-02,32,1570,18.0
2017-06-02,32,1939,7.0
2017-06-02,32,2054,19.0
2017-06-02,32,2057,15.0
2017-06-03,32,1216,592.0
2017-06-03,32,1218,342.0
2017-06-03,32,1219,73.0
2017-06-03,32,1221,77.0
2017-06-03,32,1222,56.0
2017-06-03,32,1224,26.0
2017-06-03,32,1570,31.0
2017-06-03,32,1939,12.0
2017-06-03,32,2054,29.0
2017-06-03,32,2057,48.0
2017-06-04,32,1216,714.0
2017-06-04,32,1218,600.0
2017-06-04,32,1219,98.0
2017-06-04,32,1221,103.0
2017-06-04,32,1222,74.0
2017-06-04,32,1224,61.0
2017-06-04,32,1570,31.0
2017-06-04,32,1939,10.0
2017-06-04,32,2054,20.0
2017-06-04,32,2057,82.0
2017-06-06,32,1216,338.0
2017-06-06,32,1218,302.0
2017-06-06,32,1219,30.0
2017-06-06,32,1221,20.0
2017-06-06,32,1222,17.0
2017-06-06,32,1224,13.0
2017-06-06,32,1570,23.0
2017-06-06,32,1939,10.0
2017-06-06,32,2054,19.0
2017-06-06,32,2057,12.0
2017-06-07,32,1216,321.0
2017-06-07,32,1218,240.0
2017-06-07,32,1219,28.0
2017-06-07,32,1221,29.0
2017-06-07,32,1222,7.0
2017-06-07,32,1224,8.0
2017-06-07,32,1570,21.0
2017-06-07,32,1939,11.0
2017-06-07,32,2054,9.0
2017-06-07,32,2057,10.0
2017-06-08,32,1216,329.0
2017-06-08,32,1218,199.0
2017-06-08,32,1219,19.0
2017-06-08,32,1221,29.0
2017-06-08,32,1222,10.0
2017-06-08,32,1224,14.0
2017-06-08,32,1570,20.0
2017-06-08,32,1939,22.0
2017-06-08,32,2054,7.0
2017-06-08,32,2057,15.0
2017-06-09,32,1216,378.0
2017-06-09,32,1218,273.0
2017-06-09,32,1219,27.0
2017-06-09,32,1221,27.0
2017-06-09,32,1222,14.0
2017-06-09,32,1224,10.0
2017-06-09,32,1570,26.0
2017-06-09,32,1939,13.0
2017-06-09,32,2054,10.0
2017-06-09,32,2057,13.0
2017-06-10,32,1216,552.0
2017-06-10,32,1218,325.0
2017-06-10,32,1219,64.0
2017-06-10,32,1221,83.0
2017-06-10,32,1222,54.0
2017-06-10,32,1224,19.0
2017-06-10,32,1570,25.0
2017-06-10,32,1939,17.0
2017-06-10,32,2054,16.0
2017-06-10,32,2057,30.0
2017-06-11,32,1216,548.0
2017-06-11,32,1218,497.0
2017-06-11,32,1219,81.0
2017-06-11,32,1221,91.0
2017-06-11,32,1222,32.0
2017-06-11,32,1224,41.0
2017-06-11,32,1570,23.0
2017-06-11,32,1939,12.0
2017-06-11,32,2054,21.0
2017-06-11,32,2057,53.0
2017-06-12,32,1216,319.0
2017-06-12,32,1218,251.0
2017-06-12,32,1219,27.0
2017-06-12,32,1221,35.0
2017-06-12,32,1222,7.0
2017-06-12,32,1224,11.0
2017-06-12,32,1570,27.0
2017-06-12,32,1939,9.0
2017-06-12,32,2054,15.0
2017-06-12,32,2057,10.0
2017-06-13,32,1216,294.0
2017-06-13,32,1218,205.0
2017-06-13,32,1219,25.0
2017-06-13,32,1221,30.0
2017-06-13,32,1222,12.0
2017-06-13,32,1224,15.0
2017-06-13,32,1570,28.0
2017-06-13,32,1939,10.0
2017-06-13,32,2054,9.0
2017-06-13,32,2057,9.0
2017-06-14,32,1216,313.0
2017-06-14,32,1218,275.0
2017-06-14,32,1219,26.0
2017-06-14,32,1221,31.0
2017-06-14,32,1222,13.0
2017-06-14,32,1224,14.0
2017-06-14,32,1570,30.0
2017-06-14,32,1939,14.0
2017-06-14,32,2054,14.0
2017-06-14,32,2057,17.0
2017-06-15,32,1216,655.0
2017-06-15,32,1218,492.0
2017-06-15,32,1219,90.0
2017-06-15,32,1221,45.0
2017-06-15,32,1222,50.0
2017-06-15,32,1224,47.0
2017-06-15,32,1570,22.0
2017-06-15,32,1939,7.0
2017-06-15,32,2054,30.0
2017-06-15,32,2057,68.0
2017-06-16,32,1216,373.0
2017-06-16,32,1218,302.0
2017-06-16,32,1219,24.0
2017-06-16,32,1221,28.0
2017-06-16,32,1222,15.0
2017-06-16,32,1224,12.0
2017-06-16,32,1570,17.0
2017-06-16,32,1939,8.0
2017-06-16,32,2054,15.0
2017-06-16,32,2057,11.0
2017-06-17,32,1216,556.0
2017-06-17,32,1218,404.0
2017-06-17,32,1219,90.0
2017-06-17,32,1221,73.0
2017-06-17,32,1222,49.0
2017-06-17,32,1224,26.0
2017-06-17,32,1570,35.0
2017-06-17,32,1939,10.0
2017-06-17,32,2054,16.0
2017-06-17,32,2057,53.0
2017-06-18,32,1216,673.0
2017-06-18,32,1218,559.0
2017-06-18,32,1219,101.0
2017-06-18,32,1221,99.0
2017-06-18,32,1222,60.0
2017-06-18,32,1224,55.0
2017-06-18,32,1570,16.0
2017-06-18,32,1939,5.0
2017-06-18,32,2054,25.0
2017-06-18,32,2057,64.0
2017-06-19,32,1216,364.0
2017-06-19,32,1218,290.0
2017-06-19,32,1219,25.0
2017-06-19,32,1221,25.0
2017-06-19,32,1222,13.0
2017-06-19,32,1224,11.0
2017-06-19,32,1570,24.0
2017-06-19,32,1939,6.0
2017-06-19,32,2054,15.0
2017-06-19,32,2057,13.0
2017-06-20,32,1216,230.0
2017-06-20,32,1218,169.0
2017-06-20,32,1219,10.0
2017-06-20,32,1221,24.0
2017-06-20,32,1222,8.0
2017-06-20,32,1224,11.0
2017-06-20,32,1570,17.0
2017-06-20,32,1939,8.0
2017-06-20,32,2054,11.0
2017-06-20,32,2057,16.0
2017-06-21,32,1216,288.0
2017-06-21,32,1218,191.0
2017-06-21,32,1219,14.0
2017-06-21,32,1221,30.0
2017-06-21,32,1222,8.0
2017-06-21,32,1224,9.0
2017-06-21,32,1570,21.0
2017-06-21,32,1939,3.0
2017-06-21,32,2054,16.0
2017-06-21,32,2057,14.0
2017-06-22,32,1216,340.0
2017-06-22,32,1218,186.0
2017-06-22,32,1219,15.0
2017-06-22,32,1221,20.0
2017-06-22,32,1222,10.0
2017-06-22,32,1224,13.0
2017-06-22,32,1570,22.0
2017-06-22,32,1939,7.0
2017-06-22,32,2054,13.0
2017-06-22,32,2057,11.0
2017-06-23,32,1216,346.0
2017-06-23,32,1218,231.0
2017-06-23,32,1219,16.0
2017-06-23,32,1221,24.0
2017-06-23,32,1222,15.0
2017-06-23,32,1224,14.0
2017-06-23,32,1570,23.0
2017-06-23,32,1939,11.0
2017-06-23,32,2054,17.0
2017-06-23,32,2057,11.0
2017-06-24,32,1216,644.0
2017-06-24,32,1218,417.0
2017-06-24,32,1219,80.0
2017-06-24,32,1221,81.0
2017-06-24,32,1222,58.0
2017-06-24,32,1224,25.0
2017-06-24,32,1570,29.0
2017-06-24,32,1939,7.0
2017-06-24,32,2054,13.0
2017-06-24,32,2057,42.0
2017-06-25,32,1216,683.0
2017-06-25,32,1218,676.0
2017-06-25,32,1219,90.0
2017-06-25,32,1221,139.0
2017-06-25,32,1222,61.0
2017-06-25,32,1224,51.0
2017-06-25,32,1570,28.0
2017-06-25,32,1939,17.0
2017-06-25,32,2054,24.0
2017-06-25,32,2057,82.0
2017-06-26,32,1216,338.0
2017-06-26,32,1218,278.0
2017-06-26,32,1219,37.0
2017-06-26,32,1221,25.0
2017-06-26,32,1222,8.0
2017-06-26,32,1224,15.0
2017-06-26,32,1570,23.0
2017-06-26,32,1939,9.0
2017-06-26,32,2054,14.0
2017-06-26,32,2057,16.0
2017-06-27,32,1216,319.0
2017-06-27,32,1218,215.0
2017-06-27,32,1219,14.0
2017-06-27,32,1221,25.0
2017-06-27,32,1222,8.0
2017-06-27,32,1224,13.0
2017-06-27,32,1570,38.0
2017-06-27,32,1939,9.0
2017-06-27,32,2054,18.0
2017-06-27,32,2057,12.0
2017-06-28,32,1216,303.0
2017-06-28,32,1218,229.0
2017-06-28,32,1219,11.0
2017-06-28,32,1221,33.0
2017-06-28,32,1222,11.0
2017-06-28,32,1224,10.0
2017-06-28,32,1570,22.0
2017-06-28,32,1939,20.0
2017-06-28,32,2054,14.0
2017-06-28,32,2057,14.0
2017-06-29,32,1216,361.0
2017-06-29,32,1218,312.0
2017-06-29,32,1219,15.0
2017-06-29,32,1221,14.0
2017-06-29,32,1222,12.0
2017-06-29,32,1224,16.0
2017-06-29,32,1570,20.0
2017-06-29,32,1939,8.0
2017-06-29,32,2054,15.0
2017-06-29,32,2057,12.0
2017-06-30,32,1216,400.0
2017-06-30,32,1218,280.0
2017-06-30,32,1219,14.0
2017-06-30,32,1221,33.0
2017-06-30,32,1222,20.0
2017-06-30,32,1224,15.0
2017-06-30,32,1570,21.0
2017-06-30,32,1939,8.0
2017-06-30,32,2054,17.0
2017-06-30,32,2057,9.0
2017-07-01,32,1216,653.0
2017-07-01,32,1218,617.0
2017-07-01,32,1219,98.0
2017-07-01,32,1221,89.0
2017-07-01,32,1222,60.0
2017-07-01,32,1224,23.0
2017-07-01,32,1570,31.0
2017-07-01,32,1939,7.0
2017-07-01,32,2054,16.0
2017-07-01,32,2057,51.0
2017-07-02,32,1216,640.0
2017-07-02,32,1218,635.0
2017-07-02,32,1219,103.0
2017-07-02,32,1221,139.0
2017-07-02,32,1222,85.0
2017-07-02,32,1224,58.0
2017-07-02,32,1570,31.0
2017-07-02,32,1939,27.0
2017-07-02,32,2054,25.0
2017-07-02,32,2057,87.0
2017-07-03,32,1216,264.0
2017-07-03,32,1218,237.0
2017-07-03,32,1219,22.0
2017-07-03,32,1221,22.0
2017-07-03,32,1222,16.0
2017-07-03,32,1224,11.0
2017-07-03,32,1570,24.0
2017-07-03,32,1939,16.0
2017-07-03,32,2054,14.0
2017-07-03,32,2057,10.0
2017-07-04,32,1216,287.0
2017-07-04,32,1218,278.0
2017-07-04,32,1219,16.0
2017-07-04,32,1221,27.0
2017-07-04,32,1222,11.0
2017-07-04,32,1224,14.0
2017-07-04,32,1570,39.0
2017-07-04,32,1939,13.0
2017-07-04,32,2054,15.0
2017-07-04,32,2057,15.0
2017-07-05,32,1216,268.0
2017-07-05,32,1218,266.0
2017-07-05,32,1219,20.0
2017-07-05,32,1221,23.0
2017-07-05,32,1222,13.0
2017-07-05,32,1224,11.0
2017-07-05,32,1570,18.0
2017-07-05,32,1939,10.0
2017-07-05,32,2054,13.0
2017-07-05,32,2057,15.0
2017-07-06,32,1216,372.0
2017-07-06,32,1218,237.0
2017-07-06,32,1219,20.0
2017-07-06,32,1221,23.0
2017-07-06,32,1222,8.0
2017-07-06,32,1224,16.0
2017-07-06,32,1570,18.0
2017-07-06,32,1939,3.0
2017-07-06,32,2054,15.0
2017-07-06,32,2057,10.0
2017-07-07,32,1216,491.0
2017-07-07,32,1218,349.0
2017-07-07,32,1219,20.0
2017-07-07,32,1221,19.0
2017-07-07,32,1222,16.0
2017-07-07,32,1224,13.0
2017-07-07,32,1570,30.0
2017-07-07,32,1939,16.0
2017-07-07,32,2054,16.0
2017-07-07,32,2057,13.0
2017-07-08,32,1216,578.0
2017-07-08,32,1218,529.0
2017-07-08,32,1219,83.0
2017-07-08,32,1221,72.0
2017-07-08,32,1222,58.0
2017-07-08,32,1224,24.0
2017-07-08,32,1570,27.0
2017-07-08,32,1939,7.0
2017-07-08,32,2054,10.0
2017-07-08,32,2057,58.0
2017-07-09,32,1216,682.0
2017-07-09,32,1218,651.0
2017-07-09,32,1219,42.0
2017-07-09,32,1221,120.0
2017-07-09,32,1222,76.0
2017-07-09,32,1224,15.0
2017-07-09,32,1570,33.0
2017-07-09,32,1939,8.0
2017-07-09,32,2054,30.0
2017-07-09,32,2057,74.0
2017-07-10,32,1216,362.0
2017-07-10,32,1218,229.0
2017-07-10,32,1219,37.0
2017-07-10,32,1221,31.0
2017-07-10,32,1222,13.0
2017-07-10,32,1224,15.0
2017-07-10,32,1570,31.0
2017-07-10,32,1939,11.0
2017-07-10,32,2054,20.0
2017-07-10,32,2057,14.0
2017-07-11,32,1216,329.0
2017-07-11,32,1218,221.0
2017-07-11,32,1219,17.0
2017-07-11,32,1221,34.0
2017-07-11,32,1222,14.0
2017-07-11,32,1224,15.0
2017-07-11,32,1570,27.0
2017-07-11,32,1939,13.0
2017-07-11,32,2054,15.0
2017-07-11,32,2057,13.0
2017-07-12,32,1216,300.0
2017-07-12,32,1218,277.0
2017-07-12,32,1219,27.0
2017-07-12,32,1221,34.0
2017-07-12,32,1222,14.0
2017-07-12,32,1224,11.0
2017-07-12,32,1570,34.0
2017-07-12,32,1939,16.0
2017-07-12,32,2054,23.0
2017-07-12,32,2057,18.0
2017-07-13,32,1216,446.0
2017-07-13,32,1218,314.0
2017-07-13,32,1219,27.0
2017-07-13,32,1221,21.0
2017-07-13,32,1222,14.0
2017-07-13,32,1224,21.0
2017-07-13,32,1570,27.0
2017-07-13,32,1939,9.0
2017-07-13,32,2054,17.0
2017-07-13,32,2057,18.0
2017-07-14,32,1216,399.0
2017-07-14,32,1218,310.0
2017-07-14,32,1219,29.0
2017-07-14,32,1221,24.0
2017-07-14,32,1222,14.0
2017-07-14,32,1224,12.0
2017-07-14,32,1570,27.0
2017-07-14,32,1939,14.0
2017-07-14,32,2054,16.0
2017-07-14,32,2057,16.0
2017-07-15,32,1216,682.0
2017-07-15,32,1218,462.0
2017-07-15,32,1219,88.0
2017-07-15,32,1221,75.0
2017-07-15,32,1222,59.0
2017-07-15,32,1224,32.0
2017-07-15,32,1570,35.0
2017-07-15,32,1939,10.0
2017-07-15,32,2054,16.0
2017-07-15,32,2057,46.0
2017-07-16,32,1216,739.0
2017-07-16,32,1218,706.0
2017-07-16,32,1219,139.0
2017-07-16,32,1221,109.0
2017-07-16,32,1222,84.0
2017-07-16,32,1224,62.0
2017-07-16,32,1570,28.0
2017-07-16,32,1939,12.0
2017-07-16,32,2054,25.0
2017-07-16,32,2057,79.0
2017-07-17,32,1216,346.0
2017-07-17,32,1218,215.0
2017-07-17,32,1219,28.0
2017-07-17,32,1221,24.0
2017-07-17,32,1222,11.0
2017-07-17,32,1224,11.0
2017-07-17,32,1570,25.0
2017-07-17,32,1939,7.0
2017-07-17,32,2054,17.0
2017-07-17,32,2057,12.0
2017-07-18,32,1216,365.0
2017-07-18,32,1218,271.0
2017-07-18,32,1219,30.0
2017-07-18,32,1221,23.0
2017-07-18,32,1222,14.0
2017-07-18,32,1224,13.0
2017-07-18,32,1570,29.0
2017-07-18,32,1939,12.0
2017-07-18,32,2054,16.0
2017-07-18,32,2057,20.0
2017-07-19,32,1216,411.0
2017-07-19,32,1218,257.0
2017-07-19,32,1219,34.0
2017-07-19,32,1221,26.0
2017-07-19,32,1222,16.0
2017-07-19,32,1224,14.0
2017-07-19,32,1570,27.0
2017-07-19,32,1939,6.0
2017-07-19,32,2054,18.0
2017-07-19,32,2057,19.0
2017-07-20,32,1216,342.0
2017-07-20,32,1218,239.0
2017-07-20,32,1219,23.0
2017-07-20,32,1221,32.0
2017-07-20,32,1222,19.0
2017-07-20,32,1224,16.0
2017-07-20,32,1570,20.0
2017-07-20,32,1939,9.0
2017-07-20,32,2054,13.0
2017-07-20,32,2057,22.0
2017-07-21,32,1216,425.0
2017-07-21,32,1218,271.0
2017-07-21,32,1219,32.0
2017-07-21,32,1221,45.0
2017-07-21,32,1222,21.0
2017-07-21,32,1224,21.0
2017-07-21,32,1570,21.0
2017-07-21,32,1939,20.0
2017-07-21,32,2054,20.0
2017-07-21,32,2057,21.0
2017-07-22,32,1216,650.0
2017-07-22,32,1218,454.0
2017-07-22,32,1219,92.0
2017-07-22,32,1221,83.0
2017-07-22,32,1222,61.0
2017-07-22,32,1224,24.0
2017-07-22,32,1570,33.0
2017-07-22,32,1939,8.0
2017-07-22,32,2054,17.0
2017-07-22,32,2057,66.0
2017-07-23,32,1216,769.0
2017-07-23,32,1218,623.0
2017-07-23,32,1219,130.0
2017-07-23,32,1221,137.0
2017-07-23,32,1222,79.0
2017-07-23,32,1224,65.0
2017-07-23,32,1570,27.0
2017-07-23,32,1939,18.0
2017-07-23,32,2054,29.0
2017-07-23,32,2057,90.0
2017-07-24,32,1216,275.0
2017-07-24,32,1218,254.0
2017-07-24,32,1219,39.0
2017-07-24,32,1221,32.0
2017-07-24,32,1222,15.0
2017-07-24,32,1224,12.0
2017-07-24,32,1570,35.0
2017-07-24,32,1939,13.0
2017-07-24,32,2054,17.0
2017-07-24,32,2057,13.0
2017-07-25,32,1216,350.0
2017-07-25,32,1218,265.0
2017-07-25,32,1219,23.0
2017-07-25,32,1221,17.0
2017-07-25,32,1222,15.0
2017-07-25,32,1224,11.0
2017-07-25,32,1570,29.0
2017-07-25,32,1939,7.0
2017-07-25,32,2054,16.0
2017-07-25,32,2057,17.0
2017-07-26,32,1216,330.0
2017-07-26,32,1218,251.0
2017-07-26,32,1219,23.0
2017-07-26,32,1221,31.0
2017-07-26,32,1222,11.0
2017-07-26,32,1224,8.0
2017-07-26,32,1570,36.0
2017-07-26,32,1939,17.0
2017-07-26,32,2054,16.0
2017-07-26,32,2057,15.0
2017-07-27,32,1216,381.0
2017-07-27,32,1218,285.0
2017-07-27,32,1219,28.0
2017-07-27,32,1221,32.0
2017-07-27,32,1222,15.0
2017-07-27,32,1224,15.0
2017-07-27,32,1570,31.0
2017-07-27,32,1939,13.0
2017-07-27,32,2054,16.0
2017-07-27,32,2057,11.0
2017-07-28,32,1216,579.0
2017-07-28,32,1218,382.0
2017-07-28,32,1219,30.0
2017-07-28,32,1221,34.0
2017-07-28,32,1222,22.0
2017-07-28,32,1224,16.0
2017-07-28,32,1570,28.0
2017-07-28,32,1939,21.0
2017-07-28,32,2054,18.0
2017-07-28,32,2057,21.0
2017-07-29,32,1216,691.0
2017-07-29,32,1218,467.0
2017-07-29,32,1219,84.0
2017-07-29,32,1221,97.0
2017-07-29,32,1222,59.0
2017-07-29,32,1224,27.0
2017-07-29,32,1570,39.0
2017-07-29,32,1939,8.0
2017-07-29,32,2054,30.0
2017-07-29,32,2057,60.0
2017-07-30,32,1216,739.0
2017-07-30,32,1218,726.0
2017-07-30,32,1219,128.0
2017-07-30,32,1221,134.0
2017-07-30,32,1222,86.0
2017-07-30,32,1224,62.0
2017-07-30,32,1570,19.0
2017-07-30,32,1939,16.0
2017-07-30,32,2054,23.0
2017-07-30,32,2057,61.0
2017-07-31,32,1216,401.0
2017-07-31,32,1218,260.0
2017-07-31,32,1219,34.0
2017-07-31,32,1221,38.0
2017-07-31,32,1222,18.0
2017-07-31,32,1224,18.0
2017-07-31,32,1570,12.0
2017-07-31,32,1939,13.0
2017-07-31,32,2054,15.0
2017-07-31,32,2057,17.0
2017-08-01,32,1216,375.0
2017-08-01,32,1218,305.0
2017-08-01,32,1219,30.0
2017-08-01,32,1221,37.0
2017-08-01,32,1222,8.0
2017-08-01,32,1224,13.0
2017-08-01,32,1570,31.0
2017-08-01,32,1939,10.0
2017-08-01,32,2054,15.0
2017-08-01,32,2057,21.0
2017-08-02,32,1216,451.0
2017-08-02,32,1218,321.0
2017-08-02,32,1219,24.0
2017-08-02,32,1221,29.0
2017-08-02,32,1222,15.0
2017-08-02,32,1224,9.0
2017-08-02,32,1570,26.0
2017-08-02,32,1939,12.0
2017-08-02,32,2054,19.0
